story_id,user_id,rating,publication_year,title,timestamp
13,187,4,2021,manchi snehithulu,2022
13,193,4,2021,manchi snehithulu,2022
13,15,4,2021,manchi snehithulu,2025
13,116,3,2021,manchi snehithulu,2024
13,180,5,2021,manchi snehithulu,2023
13,45,4,2021,manchi snehithulu,2024
13,112,4,2021,manchi snehithulu,2021
13,120,4,2021,manchi snehithulu,2021
13,29,4,2021,manchi snehithulu,2023
13,53,3,2021,manchi snehithulu,2021
13,196,3,2021,manchi snehithulu,2023
13,27,2,2021,manchi snehithulu,2021
13,12,5,2021,manchi snehithulu,2025
13,75,1,2021,manchi snehithulu,2021
13,86,1,2021,manchi snehithulu,2021
13,191,3,2021,manchi snehithulu,2024
13,13,3,2021,manchi snehithulu,2023
13,98,4,2021,manchi snehithulu,2024
13,192,4,2021,manchi snehithulu,2023
13,55,4,2021,manchi snehithulu,2025
13,158,5,2021,manchi snehithulu,2023
13,157,4,2021,manchi snehithulu,2024
13,93,4,2021,manchi snehithulu,2022
13,94,5,2021,manchi snehithulu,2021
13,153,2,2021,manchi snehithulu,2023
13,162,3,2021,manchi snehithulu,2022
13,132,4,2021,manchi snehithulu,2023
13,43,5,2021,manchi snehithulu,2024
13,117,2,2021,manchi snehithulu,2022
13,186,4,2021,manchi snehithulu,2025
13,125,4,2021,manchi snehithulu,2025
13,32,3,2021,manchi snehithulu,2024
13,119,2,2021,manchi snehithulu,2021
13,51,4,2021,manchi snehithulu,2023
13,127,4,2021,manchi snehithulu,2022
13,30,3,2021,manchi snehithulu,2021
13,49,4,2021,manchi snehithulu,2021
13,111,2,2021,manchi snehithulu,2022
13,151,3,2021,manchi snehithulu,2023
13,146,3,2021,manchi snehithulu,2023
13,63,1,2021,manchi snehithulu,2022
13,164,3,2021,manchi snehithulu,2025
13,7,2,2021,manchi snehithulu,2022
13,3,4,2021,manchi snehithulu,2025
13,168,5,2021,manchi snehithulu,2025
13,77,2,2021,manchi snehithulu,2025
13,185,4,2021,manchi snehithulu,2021
13,36,3,2021,manchi snehithulu,2021
13,10,3,2021,manchi snehithulu,2022
13,21,3,2021,manchi snehithulu,2024
13,68,2,2021,manchi snehithulu,2022
13,78,3,2021,manchi snehithulu,2022
13,199,4,2021,manchi snehithulu,2025
13,136,4,2021,manchi snehithulu,2025
13,8,4,2021,manchi snehithulu,2023
13,188,4,2021,manchi snehithulu,2022
13,160,2,2021,manchi snehithulu,2023
13,143,3,2021,manchi snehithulu,2024
13,17,2,2021,manchi snehithulu,2023
13,19,2,2021,manchi snehithulu,2021
13,104,1,2021,manchi snehithulu,2024
13,6,4,2021,manchi snehithulu,2023
13,9,4,2021,manchi snehithulu,2024
13,123,2,2021,manchi snehithulu,2021
13,76,3,2021,manchi snehithulu,2021
13,24,1,2021,manchi snehithulu,2021
13,106,4,2021,manchi snehithulu,2022
13,183,3,2021,manchi snehithulu,2022
13,178,4,2021,manchi snehithulu,2023
13,167,1,2021,manchi snehithulu,2021
13,200,2,2021,manchi snehithulu,2023
13,113,1,2021,manchi snehithulu,2022
13,71,2,2021,manchi snehithulu,2023
13,66,4,2021,manchi snehithulu,2022
13,152,2,2021,manchi snehithulu,2023
13,135,5,2021,manchi snehithulu,2024
13,139,2,2021,manchi snehithulu,2022
13,176,4,2021,manchi snehithulu,2021
13,73,2,2021,manchi snehithulu,2025
13,147,4,2021,manchi snehithulu,2024
13,166,5,2021,manchi snehithulu,2025
13,140,3,2021,manchi snehithulu,2023
13,122,1,2021,manchi snehithulu,2022
13,105,3,2021,manchi snehithulu,2025
13,65,3,2021,manchi snehithulu,2021
13,148,5,2021,manchi snehithulu,2025
13,39,3,2021,manchi snehithulu,2025
13,72,5,2021,manchi snehithulu,2023
13,159,5,2021,manchi snehithulu,2024
13,165,4,2021,manchi snehithulu,2023
13,14,2,2021,manchi snehithulu,2024
13,34,3,2021,manchi snehithulu,2021
13,144,3,2021,manchi snehithulu,2025
13,142,5,2021,manchi snehithulu,2023
13,23,3,2021,manchi snehithulu,2023
13,88,1,2021,manchi snehithulu,2023
13,97,4,2021,manchi snehithulu,2022
13,79,2,2021,manchi snehithulu,2024
13,154,3,2021,manchi snehithulu,2022
13,4,4,2021,manchi snehithulu,2022
13,50,4,2021,manchi snehithulu,2022
13,198,1,2021,manchi snehithulu,2023
13,35,3,2021,manchi snehithulu,2021
13,137,1,2021,manchi snehithulu,2021
13,33,4,2021,manchi snehithulu,2024
13,20,1,2021,manchi snehithulu,2025
13,124,2,2021,manchi snehithulu,2023
13,2,1,2021,manchi snehithulu,2022
13,83,4,2021,manchi snehithulu,2025
13,133,3,2021,manchi snehithulu,2022
13,131,4,2021,manchi snehithulu,2023
13,129,3,2021,manchi snehithulu,2022
13,54,3,2021,manchi snehithulu,2021
13,61,3,2021,manchi snehithulu,2024
13,44,3,2021,manchi snehithulu,2024
13,31,1,2021,manchi snehithulu,2023
13,109,4,2021,manchi snehithulu,2023
13,28,4,2021,manchi snehithulu,2023
13,138,4,2021,manchi snehithulu,2023
13,46,2,2021,manchi snehithulu,2022
13,81,1,2021,manchi snehithulu,2024
13,194,1,2021,manchi snehithulu,2022
14,50,3,2021,svarajyam,2025
14,13,4,2021,svarajyam,2023
14,53,3,2021,svarajyam,2025
14,165,2,2021,svarajyam,2021
14,84,4,2021,svarajyam,2022
14,89,5,2021,svarajyam,2023
14,30,2,2021,svarajyam,2021
14,26,5,2021,svarajyam,2021
14,164,2,2021,svarajyam,2025
14,75,3,2021,svarajyam,2023
14,78,2,2021,svarajyam,2022
14,119,4,2021,svarajyam,2024
14,174,2,2021,svarajyam,2022
14,196,1,2021,svarajyam,2024
14,141,5,2021,svarajyam,2022
14,67,4,2021,svarajyam,2023
14,144,2,2021,svarajyam,2024
14,42,2,2021,svarajyam,2022
14,61,3,2021,svarajyam,2025
14,25,2,2021,svarajyam,2023
14,170,3,2021,svarajyam,2021
14,35,4,2021,svarajyam,2024
14,22,4,2021,svarajyam,2022
14,133,3,2021,svarajyam,2021
14,153,3,2021,svarajyam,2025
14,177,5,2021,svarajyam,2021
14,21,3,2021,svarajyam,2024
14,82,3,2021,svarajyam,2021
14,137,2,2021,svarajyam,2023
14,130,3,2021,svarajyam,2024
14,64,2,2021,svarajyam,2025
14,199,4,2021,svarajyam,2024
14,8,3,2021,svarajyam,2022
14,5,1,2021,svarajyam,2023
14,183,4,2021,svarajyam,2025
14,129,3,2021,svarajyam,2025
14,115,4,2021,svarajyam,2023
14,12,4,2021,svarajyam,2023
14,51,3,2021,svarajyam,2024
14,109,2,2021,svarajyam,2021
14,41,4,2021,svarajyam,2022
14,77,3,2021,svarajyam,2022
14,175,4,2021,svarajyam,2021
14,102,4,2021,svarajyam,2024
14,93,4,2021,svarajyam,2022
14,169,4,2021,svarajyam,2024
14,176,5,2021,svarajyam,2025
14,150,5,2021,svarajyam,2021
14,140,1,2021,svarajyam,2022
14,91,3,2021,svarajyam,2021
14,63,3,2021,svarajyam,2025
14,38,3,2021,svarajyam,2025
14,98,4,2021,svarajyam,2023
14,14,4,2021,svarajyam,2023
14,45,3,2021,svarajyam,2021
14,106,3,2021,svarajyam,2023
14,80,4,2021,svarajyam,2022
14,88,4,2021,svarajyam,2022
14,124,4,2021,svarajyam,2021
14,157,2,2021,svarajyam,2025
14,149,3,2021,svarajyam,2024
14,147,3,2021,svarajyam,2023
14,104,4,2021,svarajyam,2025
14,6,3,2021,svarajyam,2023
14,143,4,2021,svarajyam,2023
14,197,1,2021,svarajyam,2022
14,70,3,2021,svarajyam,2021
14,23,2,2021,svarajyam,2024
14,148,5,2021,svarajyam,2022
14,136,2,2021,svarajyam,2025
14,27,3,2021,svarajyam,2021
14,182,3,2021,svarajyam,2025
14,180,4,2021,svarajyam,2025
14,193,4,2021,svarajyam,2024
14,74,4,2021,svarajyam,2023
14,194,2,2021,svarajyam,2022
14,156,1,2021,svarajyam,2024
14,128,4,2021,svarajyam,2025
14,97,3,2021,svarajyam,2021
14,40,5,2021,svarajyam,2022
14,145,4,2021,svarajyam,2025
14,139,2,2021,svarajyam,2024
14,19,3,2021,svarajyam,2021
14,103,3,2021,svarajyam,2022
14,47,3,2021,svarajyam,2022
14,72,3,2021,svarajyam,2022
14,44,1,2021,svarajyam,2024
14,151,4,2021,svarajyam,2024
14,171,4,2021,svarajyam,2021
14,166,3,2021,svarajyam,2023
14,58,3,2021,svarajyam,2021
14,146,2,2021,svarajyam,2024
14,185,4,2021,svarajyam,2025
14,117,3,2021,svarajyam,2025
14,162,3,2021,svarajyam,2021
14,168,5,2021,svarajyam,2021
14,99,5,2021,svarajyam,2024
14,160,4,2021,svarajyam,2024
14,39,2,2021,svarajyam,2021
14,7,4,2021,svarajyam,2023
14,191,3,2021,svarajyam,2023
14,57,5,2021,svarajyam,2025
14,36,1,2021,svarajyam,2025
14,33,2,2021,svarajyam,2021
14,11,3,2021,svarajyam,2022
14,195,3,2021,svarajyam,2023
14,54,3,2021,svarajyam,2025
14,120,3,2021,svarajyam,2025
14,69,5,2021,svarajyam,2021
14,173,3,2021,svarajyam,2024
14,125,3,2021,svarajyam,2021
14,28,3,2021,svarajyam,2021
14,192,2,2021,svarajyam,2021
14,34,3,2021,svarajyam,2022
14,16,4,2021,svarajyam,2022
14,181,5,2021,svarajyam,2022
14,56,3,2021,svarajyam,2023
14,107,4,2021,svarajyam,2022
14,132,2,2021,svarajyam,2024
14,189,2,2021,svarajyam,2025
14,114,1,2021,svarajyam,2024
14,79,2,2021,svarajyam,2023
14,172,3,2021,svarajyam,2022
14,1,3,2021,svarajyam,2024
14,62,4,2021,svarajyam,2022
14,179,4,2021,svarajyam,2023
14,188,5,2021,svarajyam,2024
14,60,1,2021,svarajyam,2023
14,17,4,2021,svarajyam,2022
14,43,2,2021,svarajyam,2025
14,142,4,2021,svarajyam,2023
14,121,4,2021,svarajyam,2024
14,131,3,2021,svarajyam,2025
14,49,4,2021,svarajyam,2021
14,122,4,2021,svarajyam,2022
14,55,3,2021,svarajyam,2025
14,4,3,2021,svarajyam,2024
14,29,3,2021,svarajyam,2022
14,112,4,2021,svarajyam,2023
14,90,3,2021,svarajyam,2022
14,87,2,2021,svarajyam,2022
14,66,2,2021,svarajyam,2021
14,163,1,2021,svarajyam,2025
14,126,2,2021,svarajyam,2025
14,100,2,2021,svarajyam,2024
14,24,3,2021,svarajyam,2023
14,108,3,2021,svarajyam,2025
14,68,3,2021,svarajyam,2023
14,186,5,2021,svarajyam,2022
14,96,3,2021,svarajyam,2022
14,155,2,2021,svarajyam,2024
14,111,4,2021,svarajyam,2022
14,138,3,2021,svarajyam,2023
14,116,3,2021,svarajyam,2025
14,81,2,2021,svarajyam,2024
14,65,3,2021,svarajyam,2023
14,190,4,2021,svarajyam,2022
14,161,4,2021,svarajyam,2022
14,20,2,2021,svarajyam,2022
14,94,4,2021,svarajyam,2024
14,154,3,2021,svarajyam,2023
14,18,3,2021,svarajyam,2021
14,123,1,2021,svarajyam,2025
14,86,1,2021,svarajyam,2025
14,152,3,2021,svarajyam,2024
14,118,4,2021,svarajyam,2023
14,71,4,2021,svarajyam,2023
14,184,5,2021,svarajyam,2024
14,37,5,2021,svarajyam,2023
14,3,4,2021,svarajyam,2024
14,178,5,2021,svarajyam,2024
14,158,4,2021,svarajyam,2024
